item_id	cate1_id	cate2_id	cate3_id
10774e96e49d6249707219eddcfcc0fd	3	361	370
60236a8c3fdbca0e20e30a41b52a5abb	3	361	370
58a061758244ef0645e4cd9c026ee30b	3	361	370
a4183a55238cd7db054ce07f8c335d70	3	361	370
bfda5bec613912dadb051d074d271ace	3	361	370
2d28ad73a08935077fdefaa863930110	3	361	370
599b3c8601afdfb59acbe90e4aec97d2	3	361	370
5102bcad9adaad69f14dcfd318fac463	3	361	370
882935344024473c42535fdfe12975f3	3	361	370
3ebfecf49f82a004483f29ee63562184	3	361	370
78d0c3088453bbe5d54badc20f9d6c45	3	361	370
93267e3d20ad353ad728f8afea4c5a4c	3	361	370
c807a1ca7b721c68659c6efff438c3c6	3	361	2180
0d97514e78ff861dc998139b0120acd3	3	361	370
0ace443c96745c4c12e2a686d4e92e8c	3	361	2180
44302156ba7d5dfcb9f305cc3d04172c	3	23	423
569d988d2c192e0095814e762db217e5	3	361	370
aeeb9ac1115037d664730cd1fe6aff08	3	361	426
89aa039af842e8c9b75747728dde07fd	3	361	370
fc11cb5e5d1aefc1cc3e6fd5a821718e	3	361	2180
952544c29cf19682054770a8da33212b	3	361	423
dbd6041e60f092716a56e39c33401b39	3	361	370
7593ba8423a1941ab1099522b18e275a	3	361	370
9f224647725abd98197d3990ef53ef61	3	361	2180
7dabda65c30393d72fb1e6108ebd8275	3	361	370
b256bba79e0df1f40d48f15a230f417a	3	361	2180
684d0a00fe6cd76323bc9fff183a50a6	3	361	370
073cf38b0df104db8207944bde2f172b	3	361	370
9fe6299432721788f0d7be788ad3284c	3	361	2180
733287e69f158d3f2b8e5163515bedc0	3	361	370
95c534d859984a9cb01e9c110c1909ce	3	23	423
ac052e07737b0a99b82bf5d6948c1ae3	3	361	370
5198e5db9bea269523fb009a89a08124	3	361	370
44984ea28ceb74133a37fb1bf119e050	3	361	370
d61aac6743ff17a0f4705bfdfadf5af6	3	361	370
27862e0d2054e2cc59547217652a6c4e	3	361	370
3de9c2ab06bcda1d1b46d0cba9491202	3	23	426
be1431610c552ba804133b03d00223e9	3	361	370
0bf026c24b6edad5bc87abca9f157fc4	3	361	370
ad96ade030e4b90d7572bd17d74df4e1	3	361	2180
f65a36563fa209f68fadb3fbfaa982a9	3	361	370
c4ecc8fdd34153f3cb67422e725cc42d	3	361	370
2dd0cff719c05d4ccc7d41a994f8a026	3	361	370
1bf1d247a6300a1aacd7bce0262b8d66	3	361	370
81182f336f1fdfa1544cf54d2718efaa	3	760	387
9c68d9830b19f2c57edf1775a48fb4fe	3	760	385
06cb8f6b0996937035b77cd63a8688c9	3	760	385
3c6f43ab45d072740d67ded4046acd63	3	760	385
ff96e3cc5890fba9bab23ee6097f5940	3	760	385
c62516670c5a33d42553394a36f56553	3	760	385
8f15f094a0cf27e0eff21fffef10d093	3	760	385
bc8d844e83c1b3657fcdf454694d2314	3	760	385
a3fc56c485ea5e861296028bd3da8f0e	3	760	385
a37d1070a2b375d306b706088023a7ed	3	760	385
e81b67c1456d66d1819796136696ee8f	3	760	385
607174cd9900a29cf9a6ff97b7908fc0	3	760	573
c723fc7226a94418d4aab15a3e7c7075	3	760	385
bb591d07b46ec6f6d71f892755841b0b	3	760	385
16b8a85c16da47d02bd3e18c3c63baeb	3	760	385
b5b19c72152330ee94d3fde567c2a90a	3	760	385
4e20d840029015251e43dcd5bb2c1072	3	760	385
968176a696cd35343d8de6afe189793c	3	760	385
18118fdd82aea77091a3dc50e0b367e8	3	760	385
d341275e5f98c4093249d15d6ef4e8ae	3	760	385
698b814e493f7a8a0d19288162a90b5b	3	760	385
f947701139bbabb8408b5921aff0a746	3	760	385
829b80ae8c8c785460b85320fab41505	3	760	385
c3752ef6a48e4a115602185811440439	571	2156	573
3c8bdbbb646cbbcab13b063c433079f5	3	760	385
25388687032c37b8b58b82d07958460d	3	760	385
78c52f12f616b1d2511a52b06c4f7b78	3	760	385
f046bf932ea4034b0c65de4c7ce3178a	3	760	385
6c26c49023333cba7f9d35b8516ba846	3	760	385
2455e7b7a47af913dcbe478795d51a03	3	760	385
782f55942d668541a6f3a32d5f88f40e	3	760	385
c57e897ef89426b82d4f04d0bed3af03	3	760	385
9cd4e327062889322db2e01fd871bc17	3	760	385
f088e39148cf1407b6dbb4ee51ad84dd	3	760	385
c6e1e86ad53177ff66b0f19fb2fda09f	3	760	385
be708825d8dab2fc067e8c0281ebd6b6	3	760	385
eccdab0d48032216ac4b3920c9036b1b	3	760	385
ccf2e47facd32a0f614a42db2254a250	3	760	385
7b76c1c8f50d921fc103baddc227b04f	3	760	385
60e9298fc178a76c90dedc5f72577ffe	3	760	385
cdb0d7160a21a0e014c0699fa9bf0b5f	3	760	385
350d74913a701a3d692a54a94070e910	3	760	385
eca5a63c35f2931a32e4190cf07b7721	3	760	385
a2f5f27e1f71bcf6b042776cca689078	3	760	385
78f519e23dcc1c71716348adb9d83c14	3	760	385
334df992c8ed31f714a6e198a3a7f4dd	3	760	385
e13893ca98848592f35e537a6eba61d1	3	760	385
d896c12260425bc675483b013f04ad22	3	760	385
f6f8c8085b0c820d30f66c75c0cc7a5d	3	760	385
91c54152e88879db7cc2f4ce5428db18	3	760	385
368046b829afc96fc800e9a96ac198fa	3	760	385
78f31d11deafc45a2870aadb298cb2ca	3	760	385
9cb33ed052d0994d35d3d3f3e2d52678	3	760	385
f1f8b29f72b40664c41fd2192243c943	3	760	385
0036ed93809d3f69e6962892c997c0af	3	760	385
c00bacd4f29d8884c18c45a5906222eb	3	760	385
00b5147e805705172fdcf4e5ae0ca107	3	760	385
b7101adce90b5094f321e02b9122275d	571	2156	573
aca79aafec8cf7c2611974a015d46a19	3	760	385
203cc8f59626691ff433dbd7b5666267	3	760	385
719ebd41ab7a4b9219db06bb7ca7a01c	571	2156	573
220bd45215322bee70324c35d2083a53	3	760	385
6ec0f7b708b4acb6bc73270625c10352	3	760	385
6eabbe097085b0958cbf290956acff44	3	760	385
c91026c5ee699215211cea3c2f3d2f55	3	760	385
e356b3c82eee77eb62e8aab306c3284e	3	760	385
6898ed62668bf3e4e19b9ecf8a7e112d	3	760	385
de02f47b7b207a976825a064f51a9f7d	3	760	385
c9ffeb9db70d5fdf08aeac0aaf41a292	3	760	385
efd359703448f3c4223b37d1e4a721ac	3	760	385
b8591a25600abc21b6336676b21a8cd6	3	760	385
7a535c2f480f6a5c4f85d2f7cd8a1503	3	760	385
3197c31e25729f60cbac3f41bd878099	3	760	385
1f15f70aa782dcfaa0fd45b898adb2eb	3	760	385
7230df21aeade28e8ad62a10b811368f	3	760	385
e7cb016444ccec63ba7fe7d22b7576b9	3	760	385
8af4d89ad1dd02be8faaf15cb58426b8	3	760	385
317bfa4bff8cfbd82c650a7b7bb3345b	3	760	385
a59a0358ade5d8d7089e877376799647	3	760	385
0c92f47bf91d3652f310d341320bafaa	3	760	385
4c0a95db0006c4e2fb25a4ca300dbc17	3	760	385
24016f6a1a26d3fa32965b4ac0775b1e	3	760	385
ab66bb5afdc59f5cd5515448170fd969	3	760	385
7184f745796e5f1c2d1c3df04652a34c	5	24	96
bd1560eb2e61daf8f09e0a385e192ef6	3	760	385
739be9d098195ecd0b6efe3bda65de32	3	760	385
38488dbb3668f4754148b5b115725264	3	760	385
9107cf9cadd092b61c7f5eb73043eef0	3	760	385
aefea8f481ca205f87196c3721412738	3	760	385
8c7663640d720d121df0eaa865c703bc	3	760	385
8cc0b673a67b032f4f9a11e875dbcfe6	3	760	385
86b5fd9eef48fa994a8774b206940333	3	760	385
1b60e53edaab4ae4bf48cc912ba81e03	3	760	385
e71ce727db616a46cac554c332ba65e9	3	760	385
e368ef3681649ca65f6a400045cd9855	3	760	385
59d6fca17d68c036ee97aca1a363ae69	3	760	385
7a8ec8850f54299f67aa92d7bc2a58aa	3	760	385
47aeb34e8404bd2d31988e735f0755bf	3	760	385
c880fdbec9321599ab436e2c3becd522	3	760	385
a986cd92c6a0e0f1551795a1f6c6cf77	3	760	385
c751f72fa31bec6d5f861ab6df7d61a5	3	760	385
594ba697e4bb6f63e2e803cc22c59c93	5	1945	415
a7beecff0bc2c9914154a3787ebe75e2	5	1945	415
90485fe0743ff9a08c8ffa567f34e422	5	1945	415
cde4df0d2ec66afe530c9cb5786646c9	5	1945	415
58d77005e24ddad2ce5452a1560a1894	5	1945	415
27322f5139eb6637fa02b94ea2997226	5	1945	415
940a24c58b41a2f9f343caa040fe9d14	5	1945	415
df79612c2fdde94f42a1ab2df104b446	5	1945	415
f9bc84aece454eb0be91b05fe8e96130	5	1945	415
5dacccaa49cb6bc4666ab580b95f71f8	5	1945	415
3eff2443d80b91d46a3a5db02c0068ff	5	1945	415
a36f7e07fa4b2d9fc3da3a78cdeaecb7	5	1945	415
13f54757315c0fbb9212c3c283e25c7e	5	1945	151
952e2c78ee307590649133e919c2dc7f	5	1945	415
9bf10c56b372d011473f0ccf5ecd6cdf	5	1945	415
ce3fc7778beb431577b9419d9399ebaa	5	1945	415
208c818edd23369214775b20e89ef09c	5	1945	415
2b854e05c72ed2706b2c162845dca675	5	1945	151
81da2fbf9d2277b55095fcd7f6186574	5	1945	151
550286afc48d38cb85080efdce3d22dd	5	1945	151
9f1eaabaff3367d5af1325dae8112b37	5	1945	415
eb96f66dbd1936734660739fc9a2a77f	5	1945	151
4408f629049bc85254f772c59c4d81d2	5	1945	415
4bdb96a7dd0e0e82dc769b1a184a847f	5	1945	415
06f5cc2c41556466cbfb92b924b429c4	5	1945	151
d2976b5a82a068f8ac6887eb5bbabe15	5	1945	415
8e1a5ec8c64710c1af0cfa4d0c6ef705	5	1945	151
24fd88645e46db0713e55555fbe4427b	5	1945	415
18ba14bb3c89f20aa994c251a8e46f0c	5	1945	415
d83809d246b4b4b924c3f7d08e36d8b1	5	1945	415
ea699bb3a6e7b95fca74ca28b1b53de3	5	1945	151
46f38ee938976e5bb0e1d1087bd9bac5	5	1945	415
60aa02a20fe932cd90f9d039b4b62eb7	5	1945	415
bd090c63992fc3d3a1582eb59440533d	5	1945	415
b2cceea41566dc18cc16a73185b12e05	5	1945	415
e65022ee408c7d10c21c51e935e3fc0c	5	1945	415
dd310a35f3abc90f5ce8d7b68e67d4f9	5	1945	415
2868e5a3fa19e9faecbe962bdcc6ba10	5	1945	415
6c8439515d6f44fc55f7053cafbb9394	5	1945	415
4b100470517bfbfd77cb7027911a152d	5	1945	415
0b3346d36d6098a8a2cdf2b6d93fc8d4	5	1945	151
a68363114ef44f31195d674f86d86d6c	5	1945	415
b68ced0e6359ac02f011af16e07ac61b	5	1945	151
2910a30f84041b2ab21cfcd25e81ddc4	5	1945	415
78166cc06f594278ed935926fe610abe	5	1945	151
a613cadffb2cd8689b5de4e5904916f7	5	1945	415
bec22377de0f3af133454649a232ebe1	5	1945	415
6c9089f101d3128850fa7b0e0515baa1	5	1945	415
d0122b6d631e5c566924167fb2754a00	5	1945	415
63e82ff6110b889ebeec8460432dfb71	5	1945	415
f2db5cdf34da1e807d584e9b05d17630	5	1945	415
1a0ebcd7c2e38c81c14b9cc372b2fb85	5	1945	415
016f85086ef1ef1ca917fafa9c0aa905	5	1945	415
1f850b7b12dc0cba744f31615d018de4	5	1945	415
e150b5fc6a0dd4159506d2e319cf6ad1	5	1945	415
188b73d465f5a6faa3896259716668e8	5	1945	415
afac77eb2cbb8e30ba711717c09c6282	5	1945	415
f054e166e348a859c89f64e9d807f9ea	5	1945	415
5b7f9c6c094a40549dd86eefbfc5f7e8	5	1945	151
2de5114736ccb3656c8716cf933600a1	5	1945	415
177e6928dd34d88095cb820d07777aca	5	1945	151
67d7295a7f468ec131734f1221bd33c8	5	1945	415
b443f4bdbf77f47cde1204ee5e523f7d	5	1945	415
7d9a9a44314896f0c283bfb1a7cc762e	5	1945	415
deb423ff44d54c4e2ff0bdc5ce4acf2d	5	1945	415
1c491437f15c6832216e00c5e85c939a	5	1945	151
bb757c8fb5e5253cf0b474fe3d674f53	5	1945	415
b5535ed8877455c7fdabb0b02f6b36bc	5	1945	415
90de8f2d8988e937b33bce0e1df7bf41	5	1945	415
441d9b1d721e29971edc93bca39bf497	5	1945	415
ea52cc4cde53142368f12e41e083723e	5	1945	415
b012f4bf09887d61267e9440a33c648a	5	1945	151
6e47636ad60d347af16aff96c298ab8b	5	1945	151
6ae86a8a0aecc1e6374349687a391387	5	1945	151
98ae48f7782783c64892592d33799e69	5	1945	415
17062e2efc451166ac66a61278612422	5	1945	415
522204e7610113bec3efe3ff665f0305	5	1945	415
3982d98bf8f3130fb24b739adc37cdd1	5	1945	415
185987ee2794854e8bfd4f7528873df0	5	1945	415
91188ff33e34841f7e5ec562dafcd1f5	5	1945	415
0a93df3427a596a6a559ba42295113e7	5	1945	415
cd3c5f745ac95717f06d7e8b2bdac578	5	1945	415
4a4cec86f7ff17542e0600e65d6024ad	5	1945	415
39887d86a096430316281f529bf40f25	5	1945	415
a2b996f67b6af94695e62dae914f15f1	5	1945	415
521255db815eb7f2e44d31ce130352c9	5	1945	151
00810bab212e024f2b3a35dffba2488b	5	1945	415
4a8878fdcbf735160535215ae621f57b	5	1945	415
399d320eef93ff1b7a2a6c407f8ecc34	5	1945	415
c4f3d5096afb2878eb1532cac045093a	5	1945	415
670915932c9b5ed56dadc48fdb6ce825	5	1945	415
63db4adcfbcce5107b6eb6200596ee31	5	1945	415
606962c6529b2649dd9f35453111e26a	5	1945	415
90a29d175a9444560767c18ea1043b65	5	1945	151
1e31959ddfd198b5f374b25a14d816d1	5	1945	415
24aa85594fd886fb2dda3aef24a0e816	5	1945	415
a8bd6f89ed847af5ca8f24ee2211c927	5	1945	151
1dac56253b67dd0114f06d43a70971ee	5	1945	415
d397f6103031afe7aaac8e600bba00b2	5	1945	151
0726f85e9c261a70bbe97c093953d027	5	1945	415
1e2d0e10f3f6204b16d5863acfe40c13	3	361	425
7cc7e44665ea5f99a71069a3529e73a4	3	361	384
cfa02b8313e2d827adc640e5b6dae8df	3	361	425
8ee2718d4babcf0459394aa95f9079e9	3	23	425
27557d0593032a65a0d38f580d242963	3	361	384
8a879183177bb2fa2b9604fe3a375f1f	3	361	425
5af85c09236fce33d51f08f87921105d	3	361	370
325205c500f39ccf5a164b4ff10e50f7	3	23	426
cfe42bd542471004a3fe790ed705ac17	3	23	425
2b4dc701aad225ebf1f5edbeecd5e236	3	361	423
e6fcce3054c2ac4ced4b0cbb8e581ec4	3	361	424
f228f81cacb4795159b5aeeb83ead866	3	361	426
362cf9b6bbd7da67b0695a3a74be20ff	3	361	2180
2b836a821c293593a3a7d87c759e59c9	3	361	2180
1dd93bfdb0088964799bd2389559c0e2	3	361	426
2750349cf8ff291f1d40ac9f49699edf	3	361	425
5733f4667fd489dc7b73b0450ad87ab7	3	361	425
40b64bb96f3ef2170ef05d905712066f	3	361	425
dcfeca64aeec7c7ff780c569ff68c438	3	361	426
b91a195268e379a8439500d98061011b	3	361	425
f874719cef26186cd2de406c87439e56	3	361	425
8e1cd0c5b903e12ecf9f781444f57e74	3	361	425
4f4ba4be3883c56918c5f5c33098aa77	3	361	2179
d404243ded1c526fb475e04903ff09a5	3	361	425
23b76e6b4901efe194efa5f580b1427b	3	361	384
e34f8450e98996f2cb84722bf567ae9b	3	361	425
dd2a4aff413eb7879f431afd5421da78	3	361	425
8224926542c790cb3b64328fc810252c	3	361	425
22d87cc28a6de893f3d8b4e0ad8ea00b	3	361	2179
31133bb921ff1b5d2b61eb210f14704a	3	361	427
b799ce325e0e2548d6372bededac57ad	3	361	425
79cc0055d2d0ea978652a602f2e749cf	3	361	426
99cd2c377fd07bae2be0965cc532d36a	3	361	425
112d776dcb86f06f6003d7d98da5ad6e	3	361	384
4a8bfe5ce1a06ac8c3b3f406e8a6cf55	3	361	384
8d55dc3cb35b0d1fc863835d5e8f0d2f	3	361	425
4d7e7ee3a58b365b20811d74685dfaf9	3	361	2179
bb4d8562916d186aea9ae12c0f6820b4	3	361	425
b3b17a46ce60b6919c722e6e2a9fb3d5	3	361	425
8d59d9e04820bbae3b1754662938c3f2	3	361	425
9ba3c8aa1aedb2ee25067d7854e704f4	3	361	426
32c702271919755dccac486aa972e62f	3	361	423
ff0f8ad1d2d6f458c023379354152d6b	3	361	422
d3734f96e9366441871c6b922f763558	3	361	425
c6c6910a6827d6f2913524e32a8d459c	3	361	425
63d6737198765e40defe619561931794	3	361	2180
7cec1ca536c4f3fe7fed7866abd40f45	3	23	426
fc887f5f89174fab5f330bae59dc1263	3	361	425
7fef6fe9dfdaa807a511f6ef94691005	3	361	384
740d91289ebbfc302b647f38e08f71ba	3	361	384
29d824856b3a8a7d528460b114e63d81	3	361	425
c69a885fae27d12164d48519a4a32327	3	23	423
f7b07f894435383609d69507a46471cb	3	361	425
51e523c2c1488c092428002f23e0da9e	3	361	425
4176f0e8f1553069975c8c9be695c20b	3	361	425
3db1bc9b714d0ed9fb6935815260509d	3	361	425
2afc3c843b0098a9d3e2324e4f0c526c	3	361	425
015c0a5aaf280d0f554572508d4ad493	3	361	425
1ae08a3a2aceb0988462549c58dfdb85	3	361	425
0d5951762e6c6f49b9d1a6bda2c4f6ab	3	361	425
5e523ff97b8ef71a025c8e62f599e949	3	361	425
d02bf4b4db1620e59109edbacd783d49	3	361	425
97d3f5798f91e0a7a07a2186ef2223f1	3	361	2180
aa8c1bbda02a1071c4d2c0bf3f90da41	3	361	425
54a480353c3ce2dd8ecbdae87531390a	3	361	425
8f73c5bd2797338a36f68c0636f04d5d	3	361	425
12277f57137663228a4d3acfed1b2841	3	361	2179
061d8b3d62cbfb7792a1a030875e4e86	3	361	425
84f265ea7c510ca559b9c9daeb5253fd	3	361	2179
06aeab8fe912ed528b7845942cff3cc9	3	23	2179
687a55382a7ceb1574102c9b9bfd1bfc	3	361	425
6f845378001a6b92a10b425e0ce31b84	3	361	425
9d0accc1992d3e7957b098dc374ad2f0	3	361	425
4643fe89c4ded8ed84b8f7af8e698585	3	361	425
2ec758a71f5ed8b77e924a45b4066845	3	361	425
40be2da1741cb386ebb350aacea2f8b3	3	361	425
7c4c9ed9f490ba27490d2dc9f963b27e	3	361	384
17541c33f2ecbb19d7363dc84221e3cc	3	361	2179
6fb107dc3dcaa65a24603825c60a65cd	3	361	426
9e693b23ed80153e08980d3345da6735	3	361	425
95abfcab89a902a0a547d7ff660f20ce	3	23	426
69b0c84bb3bd2634be385a1b0a187146	3	361	384
5bc86966c580cbd5f85244a8b157df48	3	361	425
06e64f1e27b0f646bb2144798079b59f	3	361	425
6ab3af6f215b5cef7f1bb7cd466b64ab	3	361	425
21ea40c585ee3d4dd9b015beac5f874e	3	361	425
98dfcf30d62bfbd6a98e20407d3e6941	3	361	425
d4f82b96228f8872abca0595ea8d9b9f	3	361	384
8064d9bb5a8fe004167490730a5b92c7	3	361	425
bc512086049111ab9aea0a413c317e9b	3	361	425
8f324d7ddd844b6d5265cee8232cbd34	3	361	425
0604634703aab233453abd529623f19e	3	361	425
5551eb48362815017e3314c58727c3c5	3	361	425
2e765d053dece927ff662cf28ebb6380	3	23	426
73241c14024e2e5f6a51cc091f67b9c5	3	23	425
f01364f325b3a89935eea7b167134dd0	3	361	425
6e2d438aeb1cf75f8ea09674bc6d8f31	3	361	425
bc3096fc98a3ddcadd50746b8ce55107	3	361	425
e3769ce0c049ebc0a508958daea70f36	3	361	425
7958f661e30fa82fbfd4d5b0554a99ba	3	361	384
71fc7fe544779a75cc08d18ce5d9653e	1472	500	500
6bc474acd83a912b9fae561a4903fb26	1472	500	1477
537b69d3c304bac915f6ea2436e0ea73	1472	500	500
27dd97182eff1e761a8561f503e5ad88	1472	500	500
e7dc37c88abb84060eb963ba776b8633	1472	500	500
b6df7965408814227b399cd47f07073a	1472	500	500
e8d13733e75949a12d76442433b83e44	1472	500	500
b0c99c082199d10874dd16dc60d0847d	1472	500	2300
dcd28b8143db0fdc2fc34c6cdadf2509	1472	500	500
f7c88d9b2d61d768c5ee85f0d7ab0d98	1472	498	498
cb5fdd79a99e077845a3a179e902bdb2	1472	500	500
10d935a80a03e4c2c1c08b7eefe1b742	1472	500	500
999bc89fdccf7ef19b1d28e95d95fb2d	1472	500	500
0277fe32ccc5c3827c7138f73815d8ca	1472	498	498
1d193d810959d6c39b184950cd7d2c9c	1472	500	500
cbe1025a4fac060ee7332f07ecce0c77	1472	500	500
70772e52498d4dde930926a964090074	1472	498	498
965af559d90c029cc51af7d8842a1285	1472	500	500
bc8a243005bdc41eca0f7c076b169c77	1472	500	500
8fc0ea078544fd1c7b15e930af67e4b6	1472	2300	500
193aad3d1f1d8dff53307686595846e7	1472	500	500
ffc4e5c6d2aeb472ba05eef1f0ae6e62	1472	500	500
8de98b70c0ff7a74390cc486e3256a09	1472	500	500
425b3ef524302ad62a43f4f374c8f36b	1472	500	500
18a7b527c861ed0336bbdf34ad19895e	1472	498	498
29eedd5fdd4d1ce95f0e80258c01febb	1472	500	500
110f8a7fc23aa3fdc21d83efcc238cf6	1472	500	500
4da03eb9c892662847c640582ad6d1d2	1472	500	500
8c6d960f1510c854aee077b3129afd29	1472	500	500
f6bed98dc43451e382baa0e629a42ba7	1472	498	498
47a88a4b782fa686bb6187e0fbc1ce98	1472	500	500
c1e921243cd7d5ca65c75fb1148a3e78	1472	500	500
01438f4235304645a68652a316ca12e8	1472	2300	2300
35b6d0c35145c395deb20c3b1b93fa58	1472	498	498
3802c06326645a628414d7cfb13c0b0b	1472	500	500
91cbb163e5929fa9cf1f2a981dc823c2	1472	2300	500
4b5d0e90ee90395f3aff52f80b76ac03	1472	500	500
602aae8e303ce86c1adbdfe320803c6e	1472	2300	500
bf405f5dde87724d71d3fccae2a8632d	1472	500	500
3d227f85a6a738051dc3e74c17953d18	1472	500	500
f64892a9803e54ae061c47e6efc7af1a	1472	498	498
e1418faa5a2eb1bc356f30ea3a97807e	1472	2300	498
f631254ae1a3a356ea61349018f283db	1472	500	500
c98a068106143808a3cdfd4fb47b398d	1472	500	500
863e7a713df4800683262441399283b4	1472	498	498
593b887d43b325f801295ab7e4404d10	1472	2300	2300
83f5f07d9a09b895c951a8f23f292f39	1472	500	500
0a094db13dab3e61b7ad75cf60e91d81	1472	500	500
ac6ef9413ed260863e20f02d95e0388b	1472	500	500
9ee66881c45fe0cb8f9ba475ce30f053	1472	500	500
a6a717a912be99ed1a94431e5574515c	1472	500	500
36455ca78533c19dee9cf7cfbafe07ac	1472	500	500
563dbe6a21b2bb55aa63b09a37669aa3	1472	498	498
ece7f90085c761b2f2ed23412a0942f8	1472	500	500
4b499187ef44e30010773a38fab45872	1472	500	500
ac9c7f2b05fac45116a9e0296dfa997b	1472	500	500
1372fdfcc40e048824871d045abd7cdb	1472	500	500
08c699cfc05c0302678f799c2c6648db	1472	500	500
7bcd2bbbd8e564136668ef208251ddca	1472	500	500
97b524aa273013cb9ec70663a5481e85	1472	500	500
0e7c01ac3508fe50b2dec7838640c3de	1472	500	500
97a3e3605c43e0b03ee09f19c2d19fd3	1472	500	2300
76eb8ed97f463102f0d8886bf06fe991	1472	500	500
ce7970d89b7e4781c27f74e9a4757a86	1472	500	500
82f4d6e00266be42e26212787b968562	1472	2300	2300
491f7978fdab318842ad1aeb9208e1d6	1472	500	500
4bb9cf734cdea47af17cf5529b0a666d	1472	500	500
e2455da70214bec0580a316f1bcb8e9c	1472	500	500
66814dbbf228ab109a022b8ddef69f4e	1472	500	500
a52911cd9c695cf9dd3c5803d87f7bf4	1472	2300	2300
40ce9ab965912e8c2eeb67af6d66d5f9	1472	2300	2300
2ae77318fbed4b4ed25893f6eba14906	1472	500	500
5c10fb750e9fccceafc7b301b47f8a54	1472	500	500
37cc3f696fe94ad2d3c4911b05e690f6	1472	500	500
10bfefe2ad67ea232aad34bacfed8b35	1472	500	500
a2c5d25d0d6803499f2b04533fe90a1e	1472	500	500
69ade55fdddb4a550e83238681d504eb	1472	500	500
86142606a9d6ed1fab298827be201a55	1472	500	500
b129e06de5a86d2e3ebcb22f77bc82f6	1472	500	500
1da117637b73d153d347399d6b9db6c2	1472	500	500
deac53dbd050eb2510cfd585c36ea839	1472	500	500
5b99170967806cb468e2a6ba93eb1d44	1472	500	500
ef06348f48764591398d72c76581e5d3	1472	500	500
440693164f6f5c557dbc569bba401104	1472	500	500
1b0ed885710012b94a560bcbe1746c05	1472	500	500
a7468b01fbaff36aa09ffe8374de8760	1472	500	500
e6dd342b74881653286912e292a1d336	1472	500	498
2489c43936a39219ed5d605368326e9e	1472	500	500
4d8d3843e2af80ef8dc3bf3d2d7f3cd1	1472	500	500
6eeab5f83d63eb09900d2d35287211f8	1472	500	500
b68cd9c7de7239fea8c14cf1a608d998	1472	500	500
0de581eb92a8df7ba40ff7d4d5ab41bb	1472	500	500
cea3b33fd7a35cfb5c154d1a038d864b	1472	500	500
79977fd4508a41e0ee80b7698c5a7168	1472	500	500
91d1812c64f4c80865b2932460e2daf7	1472	500	500
5819b3e6c6f24037dbebc21e4368aede	1472	498	498
5498ad6c2a3adbfef05513e7df0f6811	1472	2300	500
2699e6c9cc135e8a466904dbad5f07d8	1472	500	500
e61f9feb817d044396b11a9f11a8beda	1472	2300	2300
3d1d567aaec2617c2d7c73f387ded2de	1472	500	500
4df076f0575ae37cf3d4246b0ac2b2f7	1472	1473	505
16b67d46b0a854b76bc9a5b869781ae4	1472	1473	505
2e9227a91f51a7476b6ccbe91722396d	1472	1473	505
f88852b93d1884084fd4668f84f48f1b	1472	1473	505
ea34bc1e200ed2e54fdaeff583e9e3f8	1472	1473	505
c92ed895adf6fbf074ae289dab7c9875	1472	1473	505
9a9c929d339031dbfe3e150463f50213	1472	1473	505
4ae93a6636e13ee6e6b9b95602329677	1472	1473	505
b73f175350fd4f2c632a52fc414b466d	1472	1473	505
b3c14e1becf250a25a45eb8241c50db5	1472	1473	505
7b6757617a4075df9ab103f37ae56c2b	1472	1473	505
a268ea2aba8a1000a79fa4d1d2f5badb	1472	1473	505
fc7943c547f9258dd07b08b3ea67b0f4	1472	1473	505
ad5105cf2c90fd084af8d5660232bfc8	1472	1473	505
713807bd96a15e77a62fcf0bade588a7	1472	1476	506
997dc1d9570c7bd070068eccf27af65b	1472	1473	505
6117680852444ec19ff44c043f43e56e	1472	1473	505
0c181cef2ff062ff45ed8a87fa01e3c9	1472	1473	505
c840c072a2dcdd0691e0046a4655d2fb	1472	1473	505
0c2d081ad6dd2d07c975d14f9b00dd50	1472	1473	505
5a231616b93bba85d8c41fc3bb4f1c02	1472	1473	505
ca5dfcf5c4199590f096feb669f5bbad	1472	1473	505
880c483729f42fa1acf8dddf9e211745	1472	1473	505
b05fd971b52071d133c3cb29d18e6324	1472	1473	505
9d506d37d56e4ee091a8733a5f71b0cd	1472	1473	505
758529596bd253b8a89d9c8562035210	1472	1473	505
bd2bf03ef013a94803bfc4ea95b332c4	1472	1473	505
85fa7364d2cefe3bb2ead5bc2aa85dc3	1472	1473	505
5dbfc95287ba774f9e45fd0032bf46af	1472	1473	505
aa82dac32f8794019e1d394b46229666	1472	1473	505
04ea74edfe28436a01f752c7c3a9ff30	1472	1473	505
1dce0b007fb2ffe02c742ea4e624e8cc	1472	1473	505
77b8531acaae922b2bd283ee079b5a82	1472	1473	505
0b971fba263107400b061d72e8898410	1472	1473	505
f608d497817f4bc84eb9cf7e8ee779c4	1472	1473	505
fba615c3b420ecc3d4f8b436aafc19ae	1472	1473	505
17078837969f80994c9ece503edefc98	5	38	505
1acf1fcc9eb031ed737c8af632d43377	1472	1473	505
573990bb19523e6ac90e5b0a89b50286	1472	1473	505
a2823f5314fde0ae8d9574d8d4a67a1e	1472	1473	505
bd1acdd174e9f122045f2deb683f94bb	1472	1473	505
564d3310b8293aa832f3ce7d06f662d9	1472	1473	505
0cf8915e3dea7275e51c795cfc62988d	1472	1473	505
